user_query,team_name,label_score,focused_scores
언더독 그리고 팬덤이 뜨거운 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,페라리,0.4141,"underdog_feel, fan_passion"
강한 그리고 전통 있는 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,레드불,0.4418,"strength, tradition"
강한 그리고 전통 있는 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,자우버,0.4387,"strength, tradition"
강한 그리고 전통 있는 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,페라리,0.9494,"strength, tradition"
도전하는 느낌이 나면서 하이퍼카 기술 같은 면모도 있는 팀이 있을까?,레드불,0.4324,underdog_feel
도전하는 느낌이 나면서 하이퍼카 기술 같은 면모도 있는 팀이 있을까?,자우버,0.6634,underdog_feel
도전하는 느낌이 나면서 하이퍼카 기술 같은 면모도 있는 팀이 있을까?,페라리,0.1414,underdog_feel
화려한 그리고 돈 많은 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,레드불,0.611,"star_power, money"
화려한 그리고 돈 많은 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"star_power, money"
화려한 그리고 돈 많은 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,페라리,0.98,"star_power, money"
투자를 많이 하는 그리고 스타 선수가 있는 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,레드불,0.611,"money, star_power"
투자를 많이 하는 그리고 스타 선수가 있는 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,자우버,0.8453,"money, star_power"
투자를 많이 하는 그리고 스타 선수가 있는 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"money, star_power"
응원이 열정적인 느낌이 나면서 붉은 제국 같은 면모도 있는 팀이 있을까?,레드불,0.5828,fan_passion
응원이 열정적인 느낌이 나면서 붉은 제국 같은 면모도 있는 팀이 있을까?,자우버,0.4708,fan_passion
응원이 열정적인 느낌이 나면서 붉은 제국 같은 면모도 있는 팀이 있을까?,페라리,0.98,fan_passion
스타 선수가 있는 느낌이 나면서 불안정한 운영 같은 면모도 있는 팀이 있을까?,레드불,0.6392,star_power
스타 선수가 있는 느낌이 나면서 불안정한 운영 같은 면모도 있는 팀이 있을까?,자우버,0.4708,star_power
스타 선수가 있는 느낌이 나면서 불안정한 운영 같은 면모도 있는 팀이 있을까?,페라리,0.98,star_power
근본 있는 그리고 자본력이 좋은 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,레드불,0.4136,"tradition, money"
근본 있는 그리고 자본력이 좋은 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,자우버,0.9095,"tradition, money"
근본 있는 그리고 자본력이 좋은 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"tradition, money"
언더독 느낌이 나면서 아우디_전환기 같은 면모도 있는 팀이 있을까?,레드불,0.1316,underdog_feel
언더독 느낌이 나면서 아우디_전환기 같은 면모도 있는 팀이 있을까?,자우버,0.98,underdog_feel
언더독 느낌이 나면서 아우디_전환기 같은 면모도 있는 팀이 있을까?,페라리,0.1414,underdog_feel
화려한 느낌이 나면서 보수적 문화 같은 면모도 있는 팀이 있을까?,레드불,0.6392,star_power
화려한 느낌이 나면서 보수적 문화 같은 면모도 있는 팀이 있을까?,자우버,0.4708,star_power
화려한 느낌이 나면서 보수적 문화 같은 면모도 있는 팀이 있을까?,페라리,0.98,star_power
도전하는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,레드불,0.4324,underdog_feel
도전하는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,자우버,0.6634,underdog_feel
도전하는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,페라리,0.1414,underdog_feel
속도감 있는 그리고 자본력이 좋은 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,레드불,0.8836,"attack_style, money"
속도감 있는 그리고 자본력이 좋은 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,자우버,0.4387,"attack_style, money"
속도감 있는 그리고 자본력이 좋은 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,페라리,0.6565,"attack_style, money"
실력 있는 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,레드불,0.94,strength
실력 있는 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,자우버,0.2782,strength
실력 있는 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,페라리,0.5656,strength
돈 많은 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,레드불,0.5828,money
돈 많은 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,자우버,0.8774,money
돈 많은 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,페라리,0.6868,money
명문 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,레드불,0.2444,tradition
명문 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,자우버,0.5992,tradition
명문 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,페라리,0.98,tradition
공격적인 그리고 팬덤이 뜨거운 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,레드불,0.5828,"attack_style, fan_passion"
공격적인 그리고 팬덤이 뜨거운 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,자우버,0.4066,"attack_style, fan_passion"
공격적인 그리고 팬덤이 뜨거운 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,페라리,0.9797,"attack_style, fan_passion"
돈 많은 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,레드불,0.5828,money
돈 많은 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,자우버,0.8774,money
돈 많은 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,페라리,0.6868,money
우승 후보 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,레드불,0.94,strength
우승 후보 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,자우버,0.2782,strength
우승 후보 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,페라리,0.5656,strength
도전하는 그리고 자본력이 좋은 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,레드불,0.3572,"underdog_feel, money"
도전하는 그리고 자본력이 좋은 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,자우버,0.5992,"underdog_feel, money"
도전하는 그리고 자본력이 좋은 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,페라리,0.7373,"underdog_feel, money"
실력 있는 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,레드불,0.6392,strength
실력 있는 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,자우버,0.6206,strength
실력 있는 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,페라리,0.5656,strength
약팀의 반란 그리고 공격적인 느낌이 나면서 보수적 문화 같은 면모도 있는 팀이 있을까?,레드불,0.3572,"underdog_feel, attack_style"
약팀의 반란 그리고 공격적인 느낌이 나면서 보수적 문화 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"underdog_feel, attack_style"
약팀의 반란 그리고 공격적인 느낌이 나면서 보수적 문화 같은 면모도 있는 팀이 있을까?,페라리,0.707,"underdog_feel, attack_style"
자본력이 좋은 그리고 인기 많은 느낌이 나면서 전통의 명가 같은 면모도 있는 팀이 있을까?,레드불,0.5828,"money, fan_passion"
자본력이 좋은 그리고 인기 많은 느낌이 나면서 전통의 명가 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"money, fan_passion"
자본력이 좋은 그리고 인기 많은 느낌이 나면서 전통의 명가 같은 면모도 있는 팀이 있을까?,페라리,0.98,"money, fan_passion"
투자를 많이 하는 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,레드불,0.5828,money
투자를 많이 하는 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,자우버,0.535,money
투자를 많이 하는 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,페라리,0.98,money
유명한 그리고 화끈한 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,레드불,0.611,"star_power, attack_style"
유명한 그리고 화끈한 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,자우버,0.4066,"star_power, attack_style"
유명한 그리고 화끈한 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,페라리,0.9797,"star_power, attack_style"
우승 후보 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,레드불,0.6392,strength
우승 후보 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,자우버,0.6206,strength
우승 후보 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,페라리,0.5656,strength
화끈한 느낌이 나면서 페이_드라이버의_역사 같은 면모도 있는 팀이 있을까?,레드불,0.5828,attack_style
화끈한 느낌이 나면서 페이_드라이버의_역사 같은 면모도 있는 팀이 있을까?,자우버,0.6848,attack_style
화끈한 느낌이 나면서 페이_드라이버의_역사 같은 면모도 있는 팀이 있을까?,페라리,0.6262,attack_style
인기 많은 느낌이 나면서 불안정한 운영 같은 면모도 있는 팀이 있을까?,레드불,0.5828,fan_passion
인기 많은 느낌이 나면서 불안정한 운영 같은 면모도 있는 팀이 있을까?,자우버,0.4708,fan_passion
인기 많은 느낌이 나면서 불안정한 운영 같은 면모도 있는 팀이 있을까?,페라리,0.98,fan_passion
공격적인 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,레드불,0.5828,attack_style
공격적인 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,자우버,0.6848,attack_style
공격적인 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,페라리,0.6262,attack_style
약팀의 반란 그리고 공격적인 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,레드불,0.3572,"underdog_feel, attack_style"
약팀의 반란 그리고 공격적인 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"underdog_feel, attack_style"
약팀의 반란 그리고 공격적인 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,페라리,0.707,"underdog_feel, attack_style"
유명한 그리고 투자를 많이 하는 느낌이 나면서 천재 공학자 같은 면모도 있는 팀이 있을까?,레드불,0.9118,"star_power, money"
유명한 그리고 투자를 많이 하는 느낌이 나면서 천재 공학자 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"star_power, money"
유명한 그리고 투자를 많이 하는 느낌이 나면서 천재 공학자 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"star_power, money"
투자를 많이 하는 그리고 공격적인 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,레드불,0.5828,"money, attack_style"
투자를 많이 하는 그리고 공격적인 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,자우버,0.7811,"money, attack_style"
투자를 많이 하는 그리고 공격적인 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,페라리,0.6565,"money, attack_style"
유명한 그리고 근본 있는 느낌이 나면서 압도적 지배자 같은 면모도 있는 팀이 있을까?,레드불,0.7426,"star_power, tradition"
유명한 그리고 근본 있는 느낌이 나면서 압도적 지배자 같은 면모도 있는 팀이 있을까?,자우버,0.535,"star_power, tradition"
유명한 그리고 근본 있는 느낌이 나면서 압도적 지배자 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"star_power, tradition"
공격적인 그리고 압도적인 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,레드불,0.611,"attack_style, strength"
공격적인 그리고 압도적인 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,자우버,0.6527,"attack_style, strength"
공격적인 그리고 압도적인 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,페라리,0.5959,"attack_style, strength"
화끈한 그리고 자본력이 좋은 느낌이 나면서 페이_드라이버의_역사 같은 면모도 있는 팀이 있을까?,레드불,0.5828,"attack_style, money"
화끈한 그리고 자본력이 좋은 느낌이 나면서 페이_드라이버의_역사 같은 면모도 있는 팀이 있을까?,자우버,0.7811,"attack_style, money"
화끈한 그리고 자본력이 좋은 느낌이 나면서 페이_드라이버의_역사 같은 면모도 있는 팀이 있을까?,페라리,0.6565,"attack_style, money"
공격적인 그리고 약팀의 반란 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,레드불,0.3572,"attack_style, underdog_feel"
공격적인 그리고 약팀의 반란 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"attack_style, underdog_feel"
공격적인 그리고 약팀의 반란 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,페라리,0.707,"attack_style, underdog_feel"
실력 있는 느낌이 나면서 보수적 문화 같은 면모도 있는 팀이 있을까?,레드불,0.6392,strength
실력 있는 느낌이 나면서 보수적 문화 같은 면모도 있는 팀이 있을까?,자우버,0.2782,strength
실력 있는 느낌이 나면서 보수적 문화 같은 면모도 있는 팀이 있을까?,페라리,0.8888,strength
돈 많은 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,레드불,0.5828,money
돈 많은 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,자우버,0.535,money
돈 많은 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,페라리,0.98,money
응원이 열정적인 그리고 도전하는 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,레드불,0.3572,"fan_passion, underdog_feel"
응원이 열정적인 그리고 도전하는 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,자우버,0.9095,"fan_passion, underdog_feel"
응원이 열정적인 그리고 도전하는 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,페라리,0.4141,"fan_passion, underdog_feel"
언더독 그리고 전통 있는 느낌이 나면서 이탈리아의 자부심 같은 면모도 있는 팀이 있을까?,레드불,0.188,"underdog_feel, tradition"
언더독 그리고 전통 있는 느낌이 나면서 이탈리아의 자부심 같은 면모도 있는 팀이 있을까?,자우버,0.6313,"underdog_feel, tradition"
언더독 그리고 전통 있는 느낌이 나면서 이탈리아의 자부심 같은 면모도 있는 팀이 있을까?,페라리,0.7373,"underdog_feel, tradition"
속도감 있는 그리고 도전하는 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,레드불,0.3572,"attack_style, underdog_feel"
속도감 있는 그리고 도전하는 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"attack_style, underdog_feel"
속도감 있는 그리고 도전하는 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,페라리,0.707,"attack_style, underdog_feel"
유명한 그리고 근본 있는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,레드불,0.7426,"star_power, tradition"
유명한 그리고 근본 있는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,자우버,0.535,"star_power, tradition"
유명한 그리고 근본 있는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"star_power, tradition"
언더독 그리고 근본 있는 느낌이 나면서 에너지 드링크 같은 면모도 있는 팀이 있을까?,레드불,0.4888,"underdog_feel, tradition"
언더독 그리고 근본 있는 느낌이 나면서 에너지 드링크 같은 면모도 있는 팀이 있을까?,자우버,0.6313,"underdog_feel, tradition"
언더독 그리고 근본 있는 느낌이 나면서 에너지 드링크 같은 면모도 있는 팀이 있을까?,페라리,0.4141,"underdog_feel, tradition"
투자를 많이 하는 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,레드불,0.8836,money
투자를 많이 하는 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,자우버,0.535,money
투자를 많이 하는 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,페라리,0.6868,money
역사가 깊은 그리고 돈 많은 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,레드불,0.4136,"tradition, money"
역사가 깊은 그리고 돈 많은 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,자우버,0.9095,"tradition, money"
역사가 깊은 그리고 돈 많은 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"tradition, money"
전통 있는 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,레드불,0.5452,tradition
전통 있는 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,자우버,0.5992,tradition
전통 있는 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,페라리,0.6868,tradition
도전하는 그리고 자본력이 좋은 느낌이 나면서 전통의 명가 같은 면모도 있는 팀이 있을까?,레드불,0.3572,"underdog_feel, money"
도전하는 그리고 자본력이 좋은 느낌이 나면서 전통의 명가 같은 면모도 있는 팀이 있을까?,자우버,0.5992,"underdog_feel, money"
도전하는 그리고 자본력이 좋은 느낌이 나면서 전통의 명가 같은 면모도 있는 팀이 있을까?,페라리,0.7373,"underdog_feel, money"
응원이 열정적인 그리고 화끈한 느낌이 나면서 붉은 제국 같은 면모도 있는 팀이 있을까?,레드불,0.5828,"fan_passion, attack_style"
응원이 열정적인 그리고 화끈한 느낌이 나면서 붉은 제국 같은 면모도 있는 팀이 있을까?,자우버,0.4066,"fan_passion, attack_style"
응원이 열정적인 그리고 화끈한 느낌이 나면서 붉은 제국 같은 면모도 있는 팀이 있을까?,페라리,0.9797,"fan_passion, attack_style"
팬덤이 뜨거운 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,레드불,0.8836,fan_passion
팬덤이 뜨거운 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,자우버,0.4708,fan_passion
팬덤이 뜨거운 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,페라리,0.6868,fan_passion
화려한 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,레드불,0.94,star_power
화려한 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,자우버,0.4708,star_power
화려한 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,페라리,0.6868,star_power
공격적인 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,레드불,0.5828,attack_style
공격적인 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,자우버,0.3424,attack_style
공격적인 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,페라리,0.9494,attack_style
도전하는 느낌이 나면서 압도적 지배자 같은 면모도 있는 팀이 있을까?,레드불,0.4324,underdog_feel
도전하는 느낌이 나면서 압도적 지배자 같은 면모도 있는 팀이 있을까?,자우버,0.6634,underdog_feel
도전하는 느낌이 나면서 압도적 지배자 같은 면모도 있는 팀이 있을까?,페라리,0.1414,underdog_feel
응원이 열정적인 그리고 유명한 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,레드불,0.611,"fan_passion, star_power"
응원이 열정적인 그리고 유명한 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,자우버,0.4708,"fan_passion, star_power"
응원이 열정적인 그리고 유명한 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,페라리,0.98,"fan_passion, star_power"
자본력이 좋은 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,레드불,0.8836,money
자본력이 좋은 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,자우버,0.535,money
자본력이 좋은 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,페라리,0.6868,money
속도감 있는 그리고 화려한 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,레드불,0.611,"attack_style, star_power"
속도감 있는 그리고 화려한 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,자우버,0.4066,"attack_style, star_power"
속도감 있는 그리고 화려한 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,페라리,0.9797,"attack_style, star_power"
자본력이 좋은 그리고 명문 느낌이 나면서 명예 회복 같은 면모도 있는 팀이 있을까?,레드불,0.4136,"money, tradition"
자본력이 좋은 그리고 명문 느낌이 나면서 명예 회복 같은 면모도 있는 팀이 있을까?,자우버,0.5671,"money, tradition"
자본력이 좋은 그리고 명문 느낌이 나면서 명예 회복 같은 면모도 있는 팀이 있을까?,페라리,0.98,"money, tradition"
화끈한 그리고 실력 있는 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,레드불,0.9118,"attack_style, strength"
화끈한 그리고 실력 있는 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,자우버,0.3103,"attack_style, strength"
화끈한 그리고 실력 있는 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,페라리,0.5959,"attack_style, strength"
강한 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,레드불,0.6392,strength
강한 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,자우버,0.6206,strength
강한 느낌이 나면서 컴백_스토리 같은 면모도 있는 팀이 있을까?,페라리,0.5656,strength
명문 그리고 도전하는 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,레드불,0.188,"tradition, underdog_feel"
명문 그리고 도전하는 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,자우버,0.9737,"tradition, underdog_feel"
명문 그리고 도전하는 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,페라리,0.4141,"tradition, underdog_feel"
투자를 많이 하는 그리고 명문 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,레드불,0.4136,"money, tradition"
투자를 많이 하는 그리고 명문 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,자우버,0.9095,"money, tradition"
투자를 많이 하는 그리고 명문 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"money, tradition"
우승 후보 그리고 인기 많은 느낌이 나면서 맥스 천하 같은 면모도 있는 팀이 있을까?,레드불,0.9118,"strength, fan_passion"
우승 후보 그리고 인기 많은 느낌이 나면서 맥스 천하 같은 면모도 있는 팀이 있을까?,자우버,0.3745,"strength, fan_passion"
우승 후보 그리고 인기 많은 느낌이 나면서 맥스 천하 같은 면모도 있는 팀이 있을까?,페라리,0.6262,"strength, fan_passion"
스타 선수가 있는 그리고 자본력이 좋은 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,레드불,0.611,"star_power, money"
스타 선수가 있는 그리고 자본력이 좋은 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,자우버,0.8453,"star_power, money"
스타 선수가 있는 그리고 자본력이 좋은 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"star_power, money"
우승 후보 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,레드불,0.94,strength
우승 후보 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,자우버,0.2782,strength
우승 후보 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,페라리,0.5656,strength
근본 있는 그리고 강한 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,레드불,0.4418,"tradition, strength"
근본 있는 그리고 강한 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,자우버,0.7811,"tradition, strength"
근본 있는 그리고 강한 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,페라리,0.6262,"tradition, strength"
전통 있는 느낌이 나면서 중위권_전투 같은 면모도 있는 팀이 있을까?,레드불,0.2444,tradition
전통 있는 느낌이 나면서 중위권_전투 같은 면모도 있는 팀이 있을까?,자우버,0.9416,tradition
전통 있는 느낌이 나면서 중위권_전투 같은 면모도 있는 팀이 있을까?,페라리,0.6868,tradition
인기 많은 그리고 압도적인 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,레드불,0.9118,"fan_passion, strength"
인기 많은 그리고 압도적인 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,자우버,0.3745,"fan_passion, strength"
인기 많은 그리고 압도적인 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,페라리,0.6262,"fan_passion, strength"
강한 느낌이 나면서 천재 공학자 같은 면모도 있는 팀이 있을까?,레드불,0.94,strength
강한 느낌이 나면서 천재 공학자 같은 면모도 있는 팀이 있을까?,자우버,0.2782,strength
강한 느낌이 나면서 천재 공학자 같은 면모도 있는 팀이 있을까?,페라리,0.5656,strength
돈 많은 그리고 인기 많은 느낌이 나면서 BMW_황금기 같은 면모도 있는 팀이 있을까?,레드불,0.5828,"money, fan_passion"
돈 많은 그리고 인기 많은 느낌이 나면서 BMW_황금기 같은 면모도 있는 팀이 있을까?,자우버,0.8453,"money, fan_passion"
돈 많은 그리고 인기 많은 느낌이 나면서 BMW_황금기 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"money, fan_passion"
실력 있는 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,레드불,0.6392,strength
실력 있는 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,자우버,0.2782,strength
실력 있는 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,페라리,0.8888,strength
압도적인 그리고 공격적인 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,레드불,0.9118,"strength, attack_style"
압도적인 그리고 공격적인 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,자우버,0.3103,"strength, attack_style"
압도적인 그리고 공격적인 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,페라리,0.5959,"strength, attack_style"
투자를 많이 하는 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,레드불,0.8836,money
투자를 많이 하는 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,자우버,0.535,money
투자를 많이 하는 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,페라리,0.6868,money
속도감 있는 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,레드불,0.5828,attack_style
속도감 있는 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,자우버,0.3424,attack_style
속도감 있는 느낌이 나면서 스타 드라이버 같은 면모도 있는 팀이 있을까?,페라리,0.9494,attack_style
돈 많은 그리고 스타 선수가 있는 느낌이 나면서 기술적 고집 같은 면모도 있는 팀이 있을까?,레드불,0.611,"money, star_power"
돈 많은 그리고 스타 선수가 있는 느낌이 나면서 기술적 고집 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"money, star_power"
돈 많은 그리고 스타 선수가 있는 느낌이 나면서 기술적 고집 같은 면모도 있는 팀이 있을까?,페라리,0.98,"money, star_power"
강한 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,레드불,0.94,strength
강한 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,자우버,0.2782,strength
강한 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,페라리,0.5656,strength
인기 많은 그리고 유명한 느낌이 나면서 붉은 제국 같은 면모도 있는 팀이 있을까?,레드불,0.611,"fan_passion, star_power"
